Timestamp                       Thread     Type        Activity             PID    TTL  
2026-02-21 04:10:17.361075+0530 0x4f5f31   Default     0x8b52c5             15543  7    runningboardd: (RunningBoard) [com.apple.runningboard:ttl] [xpcservice<com.apple.MercuryPoster([osservice<com.apple.PosterBoard>:15726])>{vt hash: 126936722}[uuid:55B8069D-46FD-5977-BD01-F4AC774E09B3]:15862] Set darwin role to: None
2026-02-21 04:10:17.361099+0530 0x4f5f31   Default     0x8b52c5             15543  0    runningboardd: (RunningBoard) [com.apple.runningboard:process] 15862 Set Darwin GPU to "deny"
2026-02-21 04:10:17.434684+0530 0x4f64f8   Default     0x0                  15583  0    apsd: (Network) [com.apple.network:connection] [C128.1.10 IPv4#da667bd0:5223 initial path ((null))] event: path:start @0.229s
2026-02-21 04:10:17.435000+0530 0x4f64f8   Default     0x0                  15583  0    apsd: (Network) [com.apple.network:connection] [C128.1.10 IPv4#da667bd0:5223 waiting path (satisfied (Path is satisfied), interface: en0[802.11], uses wifi)] event: path:satisfied @0.230s, uuid: 9412E4C0-8A96-441D-85E3-F252BC021CB9
2026-02-21 04:10:17.435581+0530 0x4f64f8   Default     0x0                  15583  0    apsd: (Network) [com.apple.network:connection] [C128.1.10 IPv4#da667bd0:5223 in_progress socket-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi)] event: flow:start_connect @0.230s
2026-02-21 04:10:17.481374+0530 0x4f64f8   Default     0x0                  15583  0    apsd: (Network) [com.apple.network:connection] nw_socket_handle_socket_event [C128.1.1:2] Socket received CONNECTED event
2026-02-21 04:10:17.481914+0530 0x4f64f8   Default     0x0                  15583  0    apsd: (Network) [com.apple.network:connection] nw_flow_connected [C128.1.1 IPv4#2cd4f97c:5223 in_progress socket-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi)] Transport protocol connected (socket)
2026-02-21 04:10:17.482045+0530 0x4f64f8   Default     0x0                  15583  0    apsd: (Network) [com.apple.network:connection] [C128.1.1 IPv4#2cd4f97c:5223 in_progress socket-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi)] event: flow:finish_transport @0.277s
2026-02-21 04:10:17.482688+0530 0x4f64f8   Default     0x0                  15583  0    apsd: (libboringssl.dylib) [com.apple.network:boringssl] boringssl_session_apply_protocol_options_for_transport_block_invoke(2170) [C128.1.1:1][0x1039068d0] TLS configured [min_version(0x0304) max_version(0x0304) name(redacted) tickets(false) false_start(true) enforce_ev(false) enforce_ats(false) ats_non_pfs_ciphersuite_allowed(false) ech(false) pqtls(false)]
2026-02-21 04:10:17.482851+0530 0x4f64f8   Default     0x0                  15583  0    apsd: (libboringssl.dylib) [com.apple.network:boringssl] boringssl_context_info_handler(2355) [C128.1.1:1][0x1039068d0] Client handshake started
2026-02-21 04:10:17.483081+0530 0x4f64f8   Default     0x0                  15583  0    apsd: (libboringssl.dylib) [com.apple.network:boringssl] boringssl_context_info_handler(2372) [C128.1.1:1][0x1039068d0] Client handshake state: TLS client enter_early_data
2026-02-21 04:10:17.483257+0530 0x4f64f8   Default     0x0                  15583  0    apsd: (libboringssl.dylib) [com.apple.network:boringssl] boringssl_context_info_handler(2372) [C128.1.1:1][0x1039068d0] Client handshake state: TLS client read_server_hello
2026-02-21 04:10:17.581040+0530 0x4f64f8   Default     0x0                  15583  0    apsd: (Network) [com.apple.network:connection] nw_socket_handle_socket_event [C128.1.9:2] Socket received CONNECTED event
2026-02-21 04:10:17.581488+0530 0x4f64f8   Default     0x0                  15583  0    apsd: (Network) [com.apple.network:connection] nw_flow_connected [C128.1.9 IPv4#bec1d77c:5223 in_progress socket-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi)] Transport protocol connected (socket)
2026-02-21 04:10:17.581579+0530 0x4f64f8   Default     0x0                  15583  0    apsd: (Network) [com.apple.network:connection] [C128.1.9 IPv4#bec1d77c:5223 in_progress socket-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi)] event: flow:finish_transport @0.376s
2026-02-21 04:10:17.582127+0530 0x4f64f8   Default     0x0                  15583  0    apsd: (libboringssl.dylib) [com.apple.network:boringssl] boringssl_session_apply_protocol_options_for_transport_block_invoke(2170) [C128.1.9:1][0x103c05180] TLS configured [min_version(0x0304) max_version(0x0304) name(redacted) tickets(false) false_start(true) enforce_ev(false) enforce_ats(false) ats_non_pfs_ciphersuite_allowed(false) ech(false) pqtls(false)]
2026-02-21 04:10:17.582295+0530 0x4f64f8   Default     0x0                  15583  0    apsd: (libboringssl.dylib) [com.apple.network:boringssl] boringssl_context_info_handler(2355) [C128.1.9:1][0x103c05180] Client handshake started
2026-02-21 04:10:17.582480+0530 0x4f64f8   Default     0x0                  15583  0    apsd: (libboringssl.dylib) [com.apple.network:boringssl] boringssl_context_info_handler(2372) [C128.1.9:1][0x103c05180] Client handshake state: TLS client enter_early_data
2026-02-21 04:10:17.582618+0530 0x4f64f8   Default     0x0                  15583  0    apsd: (libboringssl.dylib) [com.apple.network:boringssl] boringssl_context_info_handler(2372) [C128.1.9:1][0x103c05180] Client handshake state: TLS client read_server_hello
2026-02-21 04:10:17.688865+0530 0x4f64f8   Default     0x0                  15583  0    apsd: (Network) [com.apple.network:connection] nw_socket_handle_socket_event [C128.1.10:2] Socket received CONNECTED event
2026-02-21 04:10:17.689346+0530 0x4f64f8   Default     0x0                  15583  0    apsd: (Network) [com.apple.network:connection] nw_flow_connected [C128.1.10 IPv4#da667bd0:5223 in_progress socket-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi)] Transport protocol connected (socket)
2026-02-21 04:10:17.689424+0530 0x4f64f8   Default     0x0                  15583  0    apsd: (Network) [com.apple.network:connection] [C128.1.10 IPv4#da667bd0:5223 in_progress socket-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi)] event: flow:finish_transport @0.484s
2026-02-21 04:10:17.689794+0530 0x4f64f8   Default     0x0                  15583  0    apsd: (libboringssl.dylib) [com.apple.network:boringssl] boringssl_session_apply_protocol_options_for_transport_block_invoke(2170) [C128.1.10:1][0x1068064e0] TLS configured [min_version(0x0304) max_version(0x0304) name(redacted) tickets(false) false_start(true) enforce_ev(false) enforce_ats(false) ats_non_pfs_ciphersuite_allowed(false) ech(false) pqtls(false)]
2026-02-21 04:10:17.689917+0530 0x4f64f8   Default     0x0                  15583  0    apsd: (libboringssl.dylib) [com.apple.network:boringssl] boringssl_context_info_handler(2355) [C128.1.10:1][0x1068064e0] Client handshake started
2026-02-21 04:10:17.690038+0530 0x4f64f8   Default     0x0                  15583  0    apsd: (libboringssl.dylib) [com.apple.network:boringssl] boringssl_context_info_handler(2372) [C128.1.10:1][0x1068064e0] Client handshake state: TLS client enter_early_data
2026-02-21 04:10:17.690173+0530 0x4f64f8   Default     0x0                  15583  0    apsd: (libboringssl.dylib) [com.apple.network:boringssl] boringssl_context_info_handler(2372) [C128.1.10:1][0x1068064e0] Client handshake state: TLS client read_server_hello
2026-02-21 04:10:17.742225+0530 0x4f64f8   Default     0x0                  15583  0    apsd: (libboringssl.dylib) [com.apple.network:boringssl] boringssl_context_info_handler(2372) [C128.1.1:1][0x1039068d0] Client handshake state: TLS 1.3 client read_hello_retry_request
2026-02-21 04:10:17.742363+0530 0x4f64f8   Default     0x0                  15583  0    apsd: (libboringssl.dylib) [com.apple.network:boringssl] boringssl_context_info_handler(2372) [C128.1.1:1][0x1039068d0] Client handshake state: TLS 1.3 client read_server_hello
2026-02-21 04:10:17.742598+0530 0x4f64f8   Default     0x0                  15583  0    apsd: (libboringssl.dylib) [com.apple.network:boringssl] boringssl_context_info_handler(2372) [C128.1.1:1][0x1039068d0] Client handshake state: TLS 1.3 client read_encrypted_extensions
2026-02-21 04:10:17.742668+0530 0x4f64f8   Default     0x0                  15583  0    apsd: (libboringssl.dylib) [com.apple.network:boringssl] boringssl_context_info_handler(2372) [C128.1.1:1][0x1039068d0] Client handshake state: TLS 1.3 client read_certificate_request
2026-02-21 04:10:17.742724+0530 0x4f64f8   Default     0x0                  15583  0    apsd: (libboringssl.dylib) [com.apple.network:boringssl] boringssl_context_info_handler(2372) [C128.1.1:1][0x1039068d0] Client handshake state: TLS 1.3 client read_server_certificate
2026-02-21 04:10:17.742796+0530 0x4f64f8   Default     0x0                  15583  0    apsd: (libboringssl.dylib) [com.apple.network:boringssl] boringssl_context_info_handler(2372) [C128.1.1:1][0x1039068d0] Client handshake state: TLS 1.3 client read_server_certificate_verify
2026-02-21 04:10:17.743035+0530 0x4f64f8   Default     0x0                  15583  0    apsd: (libboringssl.dylib) [com.apple.network:boringssl] boringssl_context_evaluate_trust_async(1819) [C128.1.1:1][0x1039068d0] Performing external trust evaluation
2026-02-21 04:10:17.743083+0530 0x4f64f8   Activity    0x8ad735             15583  0    apsd: (Security) SecKeyCopyPublicBytes
2026-02-21 04:10:17.743113+0530 0x4f64f8   Activity    0x8ad736             15583  0    apsd: (Security) SecKeyCopyAttributes
2026-02-21 04:10:17.743125+0530 0x4f64f8   Activity    0x8ad737             15583  0    apsd: (Security) SecKeyCopyPublicBytes
2026-02-21 04:10:17.743166+0530 0x4f64f8   Default     0x0                  15583  0    apsd: (libboringssl.dylib) [com.apple.network:boringssl] boringssl_context_evaluate_trust_async_external(1804) [C128.1.1:1][0x1039068d0] Asyncing for external verify block
2026-02-21 04:10:17.743257+0530 0x3fe680   Default     0x0                  15583  0    apsd: (Security) [com.apple.securityd:pinningQA] could not disable pinning: not an internal release
2026-02-21 04:10:17.743337+0530 0x3fe680   Activity    0x8ad738             15583  0    apsd: (Security) SecTrustEvaluateIfNecessary
2026-02-21 04:10:17.743499+0530 0x3fe680   Default     0x8ad738             15583  0    apsd: (libxpc.dylib) [com.apple.xpc:connection] [0x600003d1c000] activating connection: mach=true listener=false peer=false name=com.apple.trustd
2026-02-21 04:10:17.743975+0530 0x4f6557   Default     0x8ad738             16012  0    trustd: (libxpc.dylib) [com.apple.xpc:connection] [0x109105fa0] activating connection: mach=false listener=false peer=true name=com.apple.trustd.peer[15583].0x109105fa0
2026-02-21 04:10:17.750135+0530 0x4f6557   Default     0x0                  16012  0    trustd: [com.apple.securityd:pinningQA] could not disable pinning: not an internal release
2026-02-21 04:10:17.752814+0530 0x4f4c9b   Activity    0x8ae3e0             16012  0    trustd: (Security) SecKeyVerifySignature
2026-02-21 04:10:17.752975+0530 0x4f4c9b   Activity    0x8ae3e1             16012  0    trustd: (Security) SecKeyVerifySignature
2026-02-21 04:10:17.755529+0530 0x3fe680   Default     0x8ad738             15583  0    apsd: (libxpc.dylib) [com.apple.xpc:connection] [0x600003d1c000] invalidated because the current process cancelled the connection by calling xpc_connection_cancel()
2026-02-21 04:10:17.755570+0530 0x4f4c9b   Default     0x0                  16012  0    trustd: (libxpc.dylib) [com.apple.xpc:connection] [0x109105fa0] invalidated because the client process (pid 15583) either cancelled the connection or exited
2026-02-21 04:10:17.755775+0530 0x4f6513   Default     0x0                  15583  0    apsd: (libboringssl.dylib) [com.apple.network:boringssl] boringssl_context_evaluate_trust_async_external_block_invoke_3(1760) [C128.1.1:1][0x1039068d0] Returning from external verify block with result: true
2026-02-21 04:10:17.755871+0530 0x4f6513   Default     0x0                  15583  0    apsd: (libboringssl.dylib) [com.apple.network:boringssl] boringssl_context_certificate_verify_callback(1981) [C128.1.1:1][0x1039068d0] Certificate verification result: OK
2026-02-21 04:10:17.756154+0530 0x4f6513   Default     0x0                  15583  0    apsd: (libboringssl.dylib) [com.apple.network:boringssl] boringssl_context_info_handler(2372) [C128.1.1:1][0x1039068d0] Client handshake state: TLS 1.3 client read_server_finished
2026-02-21 04:10:17.756250+0530 0x4f6513   Default     0x0                  15583  0    apsd: (libboringssl.dylib) [com.apple.network:boringssl] boringssl_context_info_handler(2372) [C128.1.1:1][0x1039068d0] Client handshake state: TLS 1.3 client send_end_of_early_data
2026-02-21 04:10:17.756275+0530 0x4f6513   Default     0x0                  15583  0    apsd: (libboringssl.dylib) [com.apple.network:boringssl] boringssl_context_info_handler(2372) [C128.1.1:1][0x1039068d0] Client handshake state: TLS 1.3 client send_client_encrypted_extensions
2026-02-21 04:10:17.756299+0530 0x4f6513   Default     0x0                  15583  0    apsd: (libboringssl.dylib) [com.apple.network:boringssl] boringssl_context_info_handler(2372) [C128.1.1:1][0x1039068d0] Client handshake state: TLS 1.3 client send_client_certificate
2026-02-21 04:10:17.756319+0530 0x4f6513   Default     0x0                  15583  0    apsd: (libboringssl.dylib) [com.apple.network:boringssl] boringssl_context_info_handler(2372) [C128.1.1:1][0x1039068d0] Client handshake state: TLS 1.3 client complete_second_flight
2026-02-21 04:10:17.756369+0530 0x4f6513   Default     0x0                  15583  0    apsd: (libboringssl.dylib) [com.apple.network:boringssl] boringssl_context_info_handler(2372) [C128.1.1:1][0x1039068d0] Client handshake state: TLS 1.3 client done
2026-02-21 04:10:17.756507+0530 0x4f6513   Default     0x0                  15583  0    apsd: (libboringssl.dylib) [com.apple.network:boringssl] boringssl_context_info_handler(2372) [C128.1.1:1][0x1039068d0] Client handshake state: TLS client finish_client_handshake
2026-02-21 04:10:17.756537+0530 0x4f6513   Default     0x0                  15583  0    apsd: (libboringssl.dylib) [com.apple.network:boringssl] boringssl_context_info_handler(2372) [C128.1.1:1][0x1039068d0] Client handshake state: TLS client done
2026-02-21 04:10:17.756557+0530 0x4f6513   Default     0x0                  15583  0    apsd: (libboringssl.dylib) [com.apple.network:boringssl] boringssl_context_info_handler(2361) [C128.1.1:1][0x1039068d0] Client handshake done
2026-02-21 04:10:17.756731+0530 0x4f6513   Activity    0x8ad739             15583  0    apsd: (Security) SecKeyCopyPublicBytes
2026-02-21 04:10:17.756743+0530 0x4f416c   Default     0x0                  15564  0    locationd: [com.apple.locationd.Position:GeneralCLX] @ClxSimulated, Fix, 1, ll, <private>, <private>, acc, 5.00, course, -1.0, time, 793320018.8, deltaDistance, 0.0, deltaDistanceAccuracy, 1.9, odometer, -1.0, timestampGps, 793320018.8
2026-02-21 04:10:17.756757+0530 0x4f6513   Activity    0x8ad73a             15583  0    apsd: (Security) SecKeyCopyAttributes
2026-02-21 04:10:17.756768+0530 0x4f6513   Activity    0x8ad73b             15583  0    apsd: (Security) SecKeyCopyPublicBytes
2026-02-21 04:10:17.756858+0530 0x4f6513   Default     0x0                  15583  0    apsd: (libboringssl.dylib) [com.apple.network:boringssl] nw_protocol_boringssl_signal_connected(754) [C128.1.1:1][0x1039068d0] TLS connected [version(0x0304) ciphersuite(TLS_AES_256_GCM_SHA384) group(0x001d) signature_alg(0x0403) alpn(apns-pack-v1:4096:4096) resumed(0) offered_ticket(0) false_started(0) ocsp_received(0) sct_received(0) connect_time(274ms) flight_time(259ms) rtt(259ms) write_stalls(0) read_stalls(2)]
2026-02-21 04:10:17.756920+0530 0x4dcfc4   Activity    0x8b5b9f             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:10:17.756970+0530 0x4f6513   Default     0x0                  15583  0    apsd: (Network) [com.apple.network:connection] nw_flow_connected [C128.1.1 IPv4#2cd4f97c:5223 in_progress socket-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi)] Output protocol connected (tls)
2026-02-21 04:10:17.756985+0530 0x4dcfc4   Activity    0x8b5bb0             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:10:17.757004+0530 0x4dcfc4   Activity    0x8b5bb1             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:10:17.757015+0530 0x4dcfc4   Activity    0x8b5bb2             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:10:17.757027+0530 0x4dcfc4   Activity    0x8b5bb3             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:10:17.757036+0530 0x4dcfc4   Activity    0x8b5bb4             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:10:17.757045+0530 0x4dcfc4   Activity    0x8b5bb5             15564  0    locationd: CL: notifyClientsWithData (Fallback)
2026-02-21 04:10:17.757107+0530 0x4dcfc4   Default     0x8b5b9f             15564  0    locationd: [com.apple.locationd.Position:GeneralCLX] MovingApDetector, received location: <private>, success: yes
2026-02-21 04:10:17.757156+0530 0x4f6513   Default     0x0                  15583  0    apsd: (Network) [com.apple.network:connection] [C128.1.1 IPv4#2cd4f97c:5223 ready socket-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi)] event: flow:child_finish_connect @0.552s
2026-02-21 04:10:17.757220+0530 0x4f6513   Default     0x0                  15583  0    apsd: (Network) [com.apple.network:connection] [C128.1 Hostname#af09a643:5223 ready resolver (satisfied (Path is satisfied), interface: en0[802.11], uses wifi)] event: flow:child_finish_connect @0.552s
2026-02-21 04:10:17.757490+0530 0x4f416c   Default     0x8b5b9f             15564  0    locationd: [com.apple.locationd.Position:GeneralCLX] @ClxClient, Fix, 1, ll, <private>, <private>, acc, 5.00, speed, -1.0, course, -1.0, type, 1, alt, 0.0, altunc, -1.0, ellipsoidalAlt, 0.0, speedUnc, -1.0, courseUnc, -1.0, signalEnv, 0, timestamp, 793320017.756
2026-02-21 04:10:17.757747+0530 0x4f416e   Default     0x8b5b9f             15564  0    locationd: [com.apple.locationd.Core:Core] {"msg":"#pla #zone-relevance-tracker, location notification", "notification":5, "_currentLocation":'68 E0 98 69 00 00 00 00 E3 DC 5D 12 F5 77 15 A6 39 34 2F BC 02 76 E2 8C CD 64 3A 6C 45 94 31 87 76 37 63 56 1F C7 00 76 88 6F 60 7B 0A 78 C5 31 DD 37 65 CA 7F AF B3 ED 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 CA 6C 47 9D 97 58 FA 15 13 37 6E 0C 18 66 21 74 BF B7 EB 26 2B 76 C7 C7 DD 29 6A BB 00 BC 65 34 CD 64 3A 6C 45 94 31 87 76 37 63 56 1F C7 00 76 F1 7E E4 6E EA 11 72 0B 48 24 27 FC FA 27 0A D1 22 80 3C 7C 32 56 BB 66 C9 FF 68 98 48 1F 13 2E 8F CE 3C 92 67 56 45 39 E5 33 80 57 FA 41 FF 52', "NewLocation":'68 E0 98 69 00 00 00 00 E3 DC 5D 12 F5 77 15 A6 39 34 2F BC 02 76 E2 8C CD 64 3A 6C 45 94 31 87 76 37 63 56 1F C7 00 76 88 6F 60 7B 0A 78 C5 31 DD 37 65 CA 7F AF B3 ED 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 8D F2 67 D0 CC D5 82 2C D0 9E FE 65 F6 93 95 90 AD BD 36 E0 3F B8 8F 74 80 92 D4 28 20 02 21 25 BF B7 EB 26 2B 76 C7 C7 DD 29 6A BB 00 BC 65 34 CD 64 3A 6C 45 94 31 87 76 37 63 56 1F C7 00 76 F1 7E E4 6E EA 11 72 0B 48 24 27 FC FA 27 0A D1 22 80 3C 7C 32 56 BB 66 C9 FF 68 98 48 1F 13 2E 8F CE 3C 92 67 56 45 39 E5 33 80 57 FA 41 FF 52'}
2026-02-21 04:10:17.758106+0530 0x4f6513   Default     0x0                  15583  0    apsd: (Network) [com.apple.network:connection] [C128.1.1 IPv4#2cd4f97c:5223 ready socket-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi)] event: flow:changed_viability @0.553s
2026-02-21 04:10:17.758215+0530 0x4f6513   Default     0x0                  15583  0    apsd: (Network) [com.apple.network:connection] [C128.1 Hostname#af09a643:5223 ready resolver (satisfied (Path is satisfied), interface: en0[802.11], uses wifi)] event: flow:changed_viability @0.553s
2026-02-21 04:10:17.758342+0530 0x4f6513   Default     0x0                  15583  0    apsd: (Network) [com.apple.network:connection] nw_flow_connected [C128 IPv4#2cd4f97c:5223 in_progress parent-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi)] Output protocol connected (endpoint_flow)
2026-02-21 04:10:17.758546+0530 0x4f6513   Default     0x0                  15583  0    apsd: (Network) [com.apple.network:connection] [C128 IPv4#2cd4f97c:5223 ready parent-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi)] event: flow:finish_connect @0.553s
2026-02-21 04:10:17.758765+0530 0x4f6513   Default     0x0                  15583  0    apsd: (Network) [com.apple.network:connection] nw_connection_report_state_with_handler_on_nw_queue [C128] reporting state ready
2026-02-21 04:10:17.758839+0530 0x4f6513   Default     0x0                  15583  0    apsd: (Network) [com.apple.network:connection] [C128 IPv4#2cd4f97c:5223 ready parent-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi)] event: flow:changed_viability @0.554s
2026-02-21 04:10:17.758930+0530 0x4f6513   Default     0x0                  15583  0    apsd: (Network) [com.apple.network:connection] nw_connection_send_viability_changed_on_nw_queue [C128] viability_changed_handler(true)
2026-02-21 04:10:17.759035+0530 0x4f416e   Default     0x8b5b9f             15564  0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (0x16b60fa08) wifi1Event
2026-02-21 04:10:17.759084+0530 0x4f416e   Default     0x8b5b9f             15564  0    locationd: [com.apple.locationd.Position:WifiPosition] @WifiLogic, handleInput, System::LeechLocation
2026-02-21 04:10:17.759086+0530 0x3fe680   Default     0x0                  15583  0    apsd: [com.apple.apsd:stream] <APSNWTCPStream: 0x600003300a00> negotiatedProtocol: apns-pack-v1:4096:4096
2026-02-21 04:10:17.759148+0530 0x3fe680   Default     0x0                  15583  0    apsd: [com.apple.apsd:stream] Negotiated protocol components: (
    "apns-pack-v1",
    4096,
    4096
)
2026-02-21 04:10:17.759260+0530 0x3fe680   Default     0x0                  15583  0    apsd: [com.apple.apsd:stream] connectionStatistics: {
    dns = 18;
    "tcp_handshake" = 256;
    tls = 274;
}
2026-02-21 04:10:17.759286+0530 0x4f416e   Default     0x8b5b9f             15564  0    locationd: [com.apple.locationd.Position:WifiPosition] {"msg":"CLWifi1SystemLogic::apply", "event":elapsed, "begin_mach":7236479095821, "end_mach":7236479098112, "elapsed_s":"0.000095458", "event":System::LeechLocation, "now_s":"793320017.758195996"}
2026-02-21 04:10:17.759374+0530 0x3fe680   Default     0x0                  15583  0    apsd: [com.apple.apsd:courier] <APSCourierConnectionManager: 0x103905970; development>: Connected to courier 10-courier.sandbox.push.apple.com (17.188.170.203) connection: <APSCourierConnection: 0x103905bb0> usingPackedFormat YES secureHandshakeEnabled YES onInterface: NonCellular
2026-02-21 04:10:17.759386+0530 0x4f416e   Default     0x8b5b9f             15564  0    locationd: [com.apple.locationd.Utility:QA] os_transaction releasing: (0x16b60fa08) wifi1Event
2026-02-21 04:10:17.759475+0530 0x3fe680   Default     0x0                  15583  0    apsd: [com.apple.apsd:courier] <APSUserCourier 0x100f05190 development 0> begin tracking protocol connection <APSCourierConnectionProtocolConnection: 0x600000c216b0; NonCellular>
2026-02-21 04:10:17.759500+0530 0x4f416e   Default     0x8b5b9f             15564  0    locationd: [com.apple.locationd.Utility:QA] os_transaction created: (0x16b60fa08) wifi1Event
2026-02-21 04:10:17.759579+0530 0x4f416e   Default     0x8b5b9f             15564  0    locationd: [com.apple.locationd.Position:WifiPosition] @WifiLogic, handleInput, System::LeechLocation
2026-02-21 04:10:17.759617+0530 0x3fe680   Default     0x0                  15583  0    apsd: [com.apple.apsd:courier-oversized] [STATEDUMP] <APSUserCourier 0x100f05190 development 0> protocol connections: (
    NonCellular=(
        <NonCellular; connectedFor: 0.0s; isConnected: NO; serverIPAddress: 17.188.170.203; serverHostname: 10-courier.sandbox.push.apple.com; linkQuality: 100>,
        <userState: Disconnected; trackingState: NotSent; filterMode: Default>
    )
) filter version state: <highestSentVersion: 5; highestAckedVersion: 5; stateByInterface: [:]> proxy clients: ()
2026-02-21 04:10:17.759680+0530 0x3fe680   Default     0x0                  15583  0    apsd: [com.apple.apsd:courier] <APSUserCourier 0x100f05190 development 0> Sending presence message for 0 with token [length = 80, token = <803d3ffa 3af3553d 129146c7 789e6e18 e2abd5b7 9b1e54ff 62ec5ca1 fab36255 1e579364 982ef381 62ee67db 0514dc2b 8647ae34 505300d7 f2836023 b3fb4c67 be9cfbee 98b40bf7 42415f47 375256bd>] on interface: <APSCourierConnectionProtocolConnection: 0x600000c216b0; NonCellular> user: <APSUser: 0x60000020e2c0; name: 0>
2026-02-21 04:10:17.759714+0530 0x3fe680   Default     0x0                  15583  0    apsd: [com.apple.apsd:courier] <APSUserCourierInterfaceState: 0x600000202d40> Setting user state from: 3 to: 2
2026-02-21 04:10:17.759760+0530 0x4f416e   Default     0x8b5b9f             15564  0    locationd: [com.apple.locationd.Position:WifiPosition] {"msg":"CLWifi1SystemLogic::apply", "event":elapsed, "begin_mach":7236479107408, "end_mach":7236479109483, "elapsed_s":"0.000086458", "event":System::LeechLocation, "now_s":"793320017.758687973"}
2026-02-21 04:10:17.759858+0530 0x4f416e   Default     0x8b5b9f             15564  0    locationd: [com.apple.locationd.Utility:QA] os_transaction releasing: (0x16b60fa08) wifi1Event
2026-02-21 04:10:17.760779+0530 0x3fe680   Default     0x0                  15583  0    apsd: Generating nonce with timestamp 1771627217000
2026-02-21 04:10:17.760851+0530 0x3fe680   Default     0x0                  15583  0    apsd: [com.apple.apsd:nonce] Signature input is 17 bytes ({length = 17, bytes = 0x000000019c7d360068c6509b1ddd328317})
2026-02-21 04:10:17.794295+0530 0x3fe680   Default     0x0                  15583  0    apsd: [com.apple.apsd:simulator] APSSimulatorSupport generate nonce and sig success? YES
2026-02-21 04:10:17.794419+0530 0x3fe680   Default     0x0                  15583  0    apsd: [com.apple.apsd:courier] <APSUserCourierInterfaceState: 0x600000202d40> Setting user state from: 2 to: 1
2026-02-21 04:10:17.794721+0530 0x3fe680   Default     0x0                  15583  0    apsd: <APSOutgoingQueue: 0x600000c04840>: Creating outgoing message timer with fire date Mon Jan  1 05:29:59 4001
2026-02-21 04:10:17.794801+0530 0x3fe680   Default     0x0                  15583  0    apsd: [com.apple.apsd:courier] APSUserCourier <APSCourierConnectionManager: 0x103905970; development> adjusting connection. Connected on 0 interfaces. Current link quality: wwan is unknown; wifi is good
2026-02-21 04:10:17.794856+0530 0x3fe680   Default     0x0                  15583  0    apsd: [com.apple.apsd:courier] <APSUserCourier 0x100f05190 development 0> _hasListeningTopics YES
2026-02-21 04:10:17.794878+0530 0x3fe680   Default     0x0                  15583  0    apsd: [com.apple.apsd:courier] <APSCourierConnectionManager: 0x103905970; development> calling _connectStream with interface preference None
2026-02-21 04:10:17.794894+0530 0x3fe680   Default     0x0                  15583  0    apsd: [com.apple.apsd:courier] <APSCourierConnectionManager: 0x103905970; development> _connectStream has None preference and dual channel is enabled.
2026-02-21 04:10:17.794908+0530 0x3fe680   Default     0x0                  15583  0    apsd: [com.apple.apsd:courier] <APSCourierConnectionManager: 0x103905970; development> _connectStream - kicking WWAN for dual channel
2026-02-21 04:10:17.794933+0530 0x3fe680   Default     0x0                  15583  0    apsd: [com.apple.apsd:courier] <APSCourierConnectionManager: 0x103905970; development> attempting to _connectStream. currently onInterface None consecutiveFailures 1 preference WWAN shouldUseDualChannel YES. Connected on 0 interfaces.
2026-02-21 04:10:17.795000+0530 0x3fe680   Default     0x0                  15583  0    apsd: [com.apple.apsd:courier] <APSCourierConnectionManager: 0x103905970; development> _connectStream - dual channel with 0 connected interfaces. isWWANUsable NO, isWiFiUsable YES. Not attempting to connect.
2026-02-21 04:10:17.795025+0530 0x3fe680   Default     0x0                  15583  0    apsd: [com.apple.apsd:courier] <APSUserCourier 0x100f05190 development 0> _hasListeningTopics YES
2026-02-21 04:10:17.795046+0530 0x3fe680   Default     0x0                  15583  0    apsd: [com.apple.apsd:courier] <APSUserCourier 0x100f05190 development 0> _hasListeningTopics YES
